2024-02-16 23:54:28,818: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 23:54:28,819: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:28[0m
2024-02-16 23:54:28,819: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,984: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:28[0m
2024-02-16 23:54:28,984: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,984: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,985: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,985: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:28,985: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,985: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,986: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:28,987: root: INFO: Current backtesting datetime 2024-02-05 16:00:00-05:00
2024-02-16 23:54:28,987: root: INFO: Current backtesting datetime 2024-02-06 09:30:00-05:00
2024-02-16 23:54:28,988: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:28[0m
2024-02-16 23:54:28,988: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:28,988: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,120: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:29[0m
2024-02-16 23:54:29,121: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:29,121: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,121: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,122: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:29,122: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,122: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,123: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:29,123: root: INFO: Current backtesting datetime 2024-02-06 16:00:00-05:00
2024-02-16 23:54:29,123: root: INFO: Current backtesting datetime 2024-02-07 09:30:00-05:00
2024-02-16 23:54:29,124: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:29[0m
2024-02-16 23:54:29,125: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,125: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,256: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:29[0m
2024-02-16 23:54:29,256: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:29,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,257: root: INFO: Getting historical prices for QCOM, 1 bars, 
2024-02-16 23:54:29,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:29,258: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
